0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
179.0,10.0002,0.25,489.05,604.06,1497.45,1298.7,2318.73,8775.81,1.26,45.15,2387.93,8131.15,8.5701,0.03,368.0,2319.0,28.75,17.2611
180.0,42.002,0.8405,445.0,549.16,1348.86,1112.19,2212.03,8314.49,1.02,41.86,2388.14,8085.0,9.3001,0.02,328.0,2212.0,10.78,6.387
181.0,25.0041,0.62,462.54,536.81,1263.5,1036.54,1915.31,8001.16,0.94,36.46,2028.27,7877.27,10.812,0.02,307.0,1915.0,14.34,8.6591
182.0,35.0052,0.84,449.44,555.65,1362.11,1118.37,2222.94,8353.76,1.02,41.86,2387.98,8072.02,9.2648,0.02,332.0,2223.0,14.97,8.8197
183.0,35.0065,0.84,449.44,554.89,1357.98,1123.23,2222.85,8345.13,1.02,41.5,2388.02,8066.74,9.3013,0.02,333.0,2223.0,14.75,8.8236
184.0,0.0006,0.0,518.67,641.97,1590.06,1395.81,2388.0,9053.5,1.3,47.05,2388.01,8141.29,8.3832,0.03,393.0,2388.0,39.26,23.4345
185.0,0.0018,0.0,518.67,642.12,1580.38,1400.46,2388.05,9059.56,1.3,47.23,2388.08,8141.78,8.3309,0.03,392.0,2388.0,38.89,23.4132
186.0,25.0048,0.62,462.54,535.92,1256.71,1040.91,1915.34,8015.44,0.94,36.53,2028.27,7873.23,10.8406,0.02,306.0,1915.0,14.33,8.5384
187.0,20.0029,0.7,491.19,606.6,1477.22,1249.77,2323.86,8726.42,1.08,43.98,2387.98,8065.73,9.1551,0.02,364.0,2324.0,24.49,14.8298
188.0,0.002,0.0011,518.67,641.84,1590.4,1404.45,2387.97,9062.81,1.3,47.4,2387.97,8142.25,8.3638,0.03,393.0,2388.0,38.99,23.3409
189.0,25.0016,0.6201,462.54,536.27,1262.98,1037.69,1915.39,8009.94,0.94,36.4,2028.28,7874.59,10.8407,0.02,305.0,1915.0,14.29,8.6428
190.0,20.0055,0.7018,491.19,606.68,1479.28,1238.21,2323.87,8725.81,1.07,44.22,2388.01,8064.27,9.1939,0.02,364.0,2324.0,24.52,14.8076
191.0,0.0015,0.0,518.67,642.66,1587.39,1401.26,2388.09,9069.35,1.3,47.33,2387.95,8151.29,8.3614,0.03,393.0,2388.0,39.02,23.5386
192.0,10.0017,0.2513,489.05,604.08,1499.52,1301.29,2318.84,8781.12,1.26,45.13,2388.04,8137.73,8.5958,0.03,368.0,2319.0,28.88,17.3581
193.0,0.0014,0.0013,518.67,642.66,1587.68,1401.58,2388.05,9063.43,1.3,47.34,2388.02,8142.6,8.3326,0.03,392.0,2388.0,39.19,23.4479
194.0,10.0066,0.25,489.05,604.15,1491.25,1302.94,2318.92,8783.58,1.26,45.18,2388.01,8136.61,8.5669,0.03,368.0,2319.0,28.67,17.1984
195.0,24.9998,0.62,462.54,536.17,1257.65,1044.49,1915.29,8005.47,0.94,36.48,2028.31,7879.02,10.801,0.02,307.0,1915.0,14.28,8.5692
196.0,0.0002,0.0,518.67,642.15,1588.29,1402.29,2388.03,9066.16,1.3,47.33,2388.05,8144.89,8.3547,0.03,393.0,2388.0,38.9,23.4271
197.0,25.0021,0.6202,462.54,536.39,1256.96,1039.53,1915.37,8010.97,0.94,36.56,2028.37,7872.29,10.7856,0.02,306.0,1915.0,14.42,8.6455
198.0,20.0008,0.7016,491.19,607.22,1477.35,1242.38,2323.98,8725.27,1.08,44.3,2388.05,8066.63,9.1288,0.02,363.0,2324.0,24.55,14.7406
199.0,10.0044,0.25,489.05,604.58,1492.89,1307.97,2318.89,8792.26,1.26,45.45,2388.06,8140.76,8.5392,0.03,368.0,2319.0,28.87,17.2806
200.0,25.0018,0.62,462.54,536.53,1258.48,1042.15,1915.43,8009.4,0.94,36.51,2028.31,7875.17,10.7984,0.02,309.0,1915.0,14.46,8.5847
201.0,42.0045,0.8406,445.0,549.34,1354.19,1120.91,2212.09,8325.67,1.02,41.94,2388.21,8092.16,9.2707,0.02,331.0,2212.0,10.56,6.3671
202.0,41.999,0.84,445.0,549.36,1345.22,1123.39,2212.1,8323.37,1.02,42.04,2388.25,8096.49,9.2727,0.02,330.0,2212.0,10.72,6.2499
203.0,0.002,0.0006,518.67,642.52,1588.96,1403.88,2388.06,9060.19,1.3,47.41,2388.07,8150.61,8.3305,0.03,393.0,2388.0,39.07,23.3536
204.0,41.9994,0.84,445.0,549.06,1352.31,1125.32,2212.12,8327.73,1.02,42.07,2388.28,8092.98,9.2794,0.02,330.0,2212.0,10.7,6.3954
205.0,25.0052,0.6203,462.54,536.79,1253.16,1049.54,1915.47,8014.56,0.94,36.55,2028.36,7880.15,10.8399,0.02,306.0,1915.0,14.22,8.6792
206.0,35.0054,0.842,449.44,554.7,1365.63,1130.13,2223.13,8355.48,1.03,41.77,2388.23,8079.5,9.2275,0.02,334.0,2223.0,14.87,9.0137
207.0,10.0022,0.25,489.05,604.43,1499.16,1305.22,2318.9,8789.99,1.26,45.18,2388.11,8144.24,8.5658,0.03,369.0,2319.0,28.77,17.2054
208.0,42.0073,0.84,445.0,549.47,1353.94,1126.57,2212.15,8335.07,1.03,42.04,2388.28,8096.56,9.2574,0.02,329.0,2212.0,10.61,6.3942
209.0,20.0059,0.7,491.19,607.03,1474.2,1246.17,2324.03,8730.47,1.08,44.34,2388.18,8070.0,9.098,0.02,365.0,2324.0,24.68,14.7821
210.0,25.0076,0.6206,462.54,536.8,1264.99,1049.34,1915.53,8018.09,0.94,36.59,2028.34,7873.06,10.7946,0.02,306.0,1915.0,14.38,8.6049
211.0,20.0009,0.7017,491.19,607.01,1483.08,1248.86,2324.0,8736.65,1.08,44.39,2388.11,8069.82,9.1094,0.02,364.0,2324.0,24.64,14.6993
212.0,25.0031,0.62,462.54,536.75,1259.52,1040.97,1915.49,8019.91,0.94,36.59,2028.43,7885.55,10.7983,0.02,307.0,1915.0,14.22,8.5448
213.0,25.0027,0.62,462.54,536.74,1260.54,1048.27,1915.59,8010.53,0.94,36.8,2028.4,7880.49,10.7959,0.02,307.0,1915.0,14.45,8.6023
214.0,20.0053,0.7,491.19,607.17,1484.49,1254.78,2324.0,8738.37,1.08,44.1,2388.21,8073.03,9.1127,0.02,365.0,2324.0,24.55,14.7273
215.0,0.0029,0.0,518.67,642.65,1591.75,1407.74,2388.17,9074.68,1.3,47.21,2388.16,8159.11,8.3097,0.03,392.0,2388.0,39.32,23.3938
216.0,20.0025,0.7,491.19,607.22,1479.11,1243.48,2324.13,8738.48,1.08,44.48,2388.19,8071.56,9.1249,0.02,366.0,2324.0,24.67,14.6939
217.0,42.0038,0.8402,445.0,549.13,1350.0,1116.87,2212.18,8337.15,1.02,42.02,2388.26,8101.96,9.22,0.02,332.0,2212.0,10.62,6.354
218.0,25.0004,0.6203,462.54,536.46,1258.0,1042.77,1915.58,8017.96,0.94,36.84,2028.44,7889.79,10.7528,0.02,306.0,1915.0,14.3,8.595
219.0,25.0052,0.6206,462.54,536.61,1259.48,1045.23,1915.56,8021.27,0.94,36.59,2028.42,7884.64,10.7582,0.02,308.0,1915.0,14.42,8.6108
220.0,42.0042,0.84,445.0,549.27,1344.96,1123.48,2212.21,8343.4,1.03,42.38,2388.29,8100.8,9.2336,0.02,332.0,2212.0,10.53,6.3662
221.0,9.9988,0.2509,489.05,604.68,1508.06,1309.32,2319.06,8804.39,1.26,45.36,2388.23,8152.9,8.5121,0.03,371.0,2319.0,28.79,17.4054
222.0,42.0066,0.8401,445.0,549.29,1350.2,1125.82,2212.25,8344.11,1.03,42.32,2388.26,8104.67,9.2262,0.02,330.0,2212.0,10.67,6.4377
223.0,20.0045,0.7,491.19,606.89,1483.67,1253.47,2324.21,8745.49,1.08,44.36,2388.33,8082.01,9.0773,0.02,366.0,2324.0,24.77,14.8542
224.0,35.0002,0.84,449.44,555.63,1363.27,1131.91,2223.29,8372.67,1.03,41.97,2388.36,8090.64,9.1698,0.02,334.0,2223.0,14.99,8.9818
225.0,25.0047,0.62,462.54,536.64,1257.31,1049.13,1915.6,8024.78,0.94,36.63,2028.54,7883.42,10.7549,0.02,307.0,1915.0,14.39,8.5845
226.0,0.0018,0.0019,518.67,642.33,1592.22,1406.67,2388.24,9095.97,1.31,47.55,2388.22,8162.71,8.2953,0.03,394.0,2388.0,39.46,23.5819
227.0,35.0068,0.8414,449.44,555.47,1369.11,1133.25,2223.26,8371.4,1.03,42.25,2388.44,8092.23,9.1952,0.02,335.0,2223.0,14.9,8.9485
228.0,42.001,0.8418,445.0,549.45,1352.89,1129.7,2212.32,8350.47,1.03,42.23,2388.4,8112.49,9.2161,0.02,332.0,2212.0,10.65,6.5274
229.0,42.0055,0.84,445.0,549.45,1356.32,1129.66,2212.31,8340.68,1.03,42.1,2388.45,8109.04,9.2439,0.02,331.0,2212.0,10.54,6.3622
230.0,25.007,0.6214,462.54,537.66,1264.31,1046.41,1915.66,8023.1,0.94,36.87,2028.53,7890.31,10.7615,0.02,308.0,1915.0,14.41,8.6329
